selec,start,end,sound.files,File_Offset,Call_Type,Distance,Quality,CallerID,Cert_ID,Context,Cert_Con,Elicitor1_ID,Cert_ID_Elic1,Comments,Alt_Elic1,Alt_Caller,Alt_Con,selec.file,soundID,CallerGrp,CallerSex,CallerDOB,CallerMom,CallerMatr,Elicitor1Grp,Elicitor1Sex,Elicitor1DOB,Elicitor1Mom,Elicitor1Matr,date,CallerAge,Elicitor1Age,CallerBinAge,ElicitorBinAge,CallerAdMale,Elicitor1AdMale,newSocCat,Context2,SndFile,QR1,QR2,Cert_ID_Bin,Cert_Con_Bin,Cert_ID_Elic1_Bin,Con_Usable,file,sprsMed,sprsMbw,sprsEqbw,sprsMc,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,Fw1,Fw2,Fw3,Fw4,Mw1,Mw2,Mw3,Mw4,F1,F2,F3,F4,M1,M2,M3,M4
54,777.205,783.1582164,20200109_0918.WAV,777.205,RUM,10,2,M8.98,1,GJJ,1,M8.88,1,Silvia and Adelaide just greeting each other and are now walking together down to river to join rest of group,NA,NA,NA,20200109_0825_20200109_0939.Table.1.selections.txt,20200109_0918_sel54.wav,M8s,F,2/28/1998,M8,M8.88,M8s,F,6/30/1988,M8,M8.88,1/9/2020,7985,11515,adult,adult,no,no,YngA2A,greeting,20200109_0918,NA,NA,1,1,1,1,20200109_0918_sel54.wav,0,0,0,-1,-0.000783621,0.000284002,0.000564093,-0.00524587,9.34E-05,-0.000764257,-0.002419195,0.000199316,0.003397335,0.003235313,-0.000392105,-0.000466173,0.223214286,5.803571429,7.477678571,8.705357143,2.387299867,2.451399824,2.879071997,2.498277495,0.223214286,3.90625,8.035714286,13.39285714,2.220150335,2.468404674,2.103276517,2.403871198
28,169.0446,172.6850982,20200109_1253.WAV,169.0446,RUM,50,2,M8.8800,1,GWG,1,M8.03,1,would be good quality except for wind. See quality after lowering volume. M8.03 APR M8.8800,NA,NA,NA,20200109_1125_to_20200109_1615.Table.1.selections.txt,20200109_1253_sel28.wav,M8s,F,3/21/2000,M8.88,M8.88,M8s,F,3/25/2003,M8,M8.88,1/9/2020,7233,6134,adult,adult,no,no,AgeMts,greeting,20200109_1253,NA,NA,1,1,1,1,20200109_1253_sel28.wav,0,0.137294967,0.262411906,1,0.001733007,-0.000133261,0.002068321,0.002962735,0.013239981,0.007515649,-0.002509223,-0.002897224,0.00074074,-0.011050895,-0.005342273,-0.006585286,0.334821429,3.125,6.138392857,8.370535714,2.689562684,2.963432545,1.752859246,2.036113569,0.223214286,1.674107143,3.236607143,4.464285714,2.930810581,2.556095456,1.531950129,1.410408839
32,55.263,60.32323394,20200111_0824.WAV,55.263,RUM,5,3,M12.03,1,CCF,1,M12,1,"I know that some of these calls were contact calls directed toward M12, but it's hard to know for sure if all of them are. M12 is separated from the group, but her calves are with the group. After the group called for a while, M12 rejoined the group and then they stopped calling and M12.03 joined M12 and moved off with her, leaving M14.97 and M14.04 behind",NA,NA,NA,20200111_0722_20200111_1703.Table.1.selections.txt,20200111_0824_sel32.wav,NativeAmericans,F,8/10/2003,M12,M12,NativeAmericans,F,6/30/1987,NA,M12,1/11/2020,5998,11883,adult,adult,no,no,AdDau,contact,20200111_0824,NA,NA,1,1,1,1,20200111_0824_sel32.wav,0,0,0,0,-0.001275651,0.000725701,-0.000860873,-0.00139765,-0.003878035,0.001313891,-0.002345916,0.000577792,0.002982496,0.005455747,0.001507921,-0.001931787,0.558035714,1.5625,3.571428571,13.05803571,2.304430187,2.685230137,2.226438,3.437258889,0.446428571,2.34375,10.15625,13.05803571,3.099923878,1.758053594,1.84783233,7.951282617
38,87.788,95.22952049,20200111_0824.WAV,87.788,RUM,20,2,M14.04,1,CCF,1,M12,1,"LIS, then MVS a bit, then PSN in direction of M12 (who is far OOS)",NA,NA,NA,20200111_0722_20200111_1703.Table.1.selections.txt,20200111_0824_sel38.wav,NativeAmericans,F,5/10/2004,M14,M12,NativeAmericans,F,6/30/1987,NA,M12,1/11/2020,5724,11883,adult,adult,no,no,YngA2A,contact,20200111_0824,NA,NA,1,1,1,1,20200111_0824_sel38.wav,0,0,0,-1,0.00141747,-0.002034925,0.00681822,0.001241574,-0.00373206,0.001134945,0.000251009,-0.002316903,-0.001140287,-0.000546858,-0.00152328,-0.001366612,0.167410714,1.785714286,5.803571429,7.756696429,3.988133599,3.139312282,3.573635409,3.64177047,0.167410714,1.729910714,3.571428571,4.464285714,2.359532659,2.320112327,2.743403883,2.385852903
54,358.129,363.4018488,20200111_0824.WAV,358.129,RUM,NA,3,M12.17,1,GJJ,1,M12,1,M12 just joined group,NA,NA,NA,20200111_0722_20200111_1703.Table.1.selections.txt,20200111_0824_sel54.wav,NativeAmericans,F,11/6/2017,M12,M12,NativeAmericans,F,6/30/1987,NA,M12,1/11/2020,796,11883,juv,adult,no,no,JuvOff,greeting,20200111_0824,NA,NA,1,1,1,1,20200111_0824_sel54.wav,5.87E-05,0.085625481,0.178817021,0.894939493,0.00876567,-0.005679597,-0.003539446,0.005536655,0.002399049,0.00617063,-0.002105077,-0.009183377,0.002987742,0.003099565,-0.001130994,-0.001846423,0.446428571,3.571428571,6.696428571,8.928571429,4.616416767,1.328280782,1.327173128,1.403963546,0.446428571,1.339285714,6.696428571,11.60714286,2.861971902,1.260517645,1.504407763,1.375670079
7,109.4359,112.8551247,20200119_1124.WAV,109.4359,RUM,15,2,M25.0012,1,CAC,1,M25.00,1,"M25.0012 LAG behind M25.00, M25.00 calls, and M25.0012 responds",NA,NA,NA,20200119_1015_to_20200119_1235.Table.1.selections.txt,20200119_1124_sel7.wav,Hardwoods,M,1/27/2012,M25.00,M25,Hardwoods,F,2/19/2000,M25,M25,1/19/2020,2914,7274,juv,adult,no,no,JuvOff,contact,20200119_1124,NA,NA,1,1,1,1,20200119_1124_sel7.wav,0,0,0,0,0.007759243,-0.002505185,0.002380535,0.005906544,0.006114753,-0.00361009,-0.005324823,-0.006625629,0.00733879,0.005174918,0.002541362,-0.002168572,0.669642857,1.5625,6.25,14.28571429,3.645119398,1.844368944,1.040969493,1.077491927,0.669642857,1.5625,7.8125,14.0625,3.012650852,2.271174865,1.165167177,1.057116534
8,112.5889,115.1551987,20200119_1124.WAV,112.5889,RUM,15,2,M25.0012,1,CAC,1,M25.00,1,"M25.0012 LAG behind M25.00, M25.00 calls, and M25.0012 responds",NA,NA,NA,20200119_1015_to_20200119_1235.Table.1.selections.txt,20200119_1124_sel8.wav,Hardwoods,M,1/27/2012,M25.00,M25,Hardwoods,F,2/19/2000,M25,M25,1/19/2020,2914,7274,juv,adult,no,no,JuvOff,contact,20200119_1124,NA,NA,1,1,1,1,20200119_1124_sel8.wav,0,0.019920395,0.023612175,0,0.004215439,-0.003987097,0.001445655,0.007863908,0.006063565,0.002860775,-0.006017792,-0.004817265,0.003608655,0.004723735,-0.002374459,-0.003494695,0.446428571,3.125,4.241071429,13.16964286,3.899453847,1.381309508,2.539244921,1.125336507,0.446428571,4.017857143,9.375,13.16964286,3.165203411,1.560863564,1.987347118,1.53244101
9,75.2475,82.94415834,20200119_1128.WAV,75.2475,RUM,20,3,M25.00,1,CCC,1,M25.0012,1,"Leaderboard says that after these calls from M25.00, M25.0012 stopped playing and started approaching M25.00 (but that approach wasn't right after this call. It happened after some of the later calls). Didn't see her respond but she was far away. In the field I didn't even hear the vocal reply.",NA,NA,NA,20200119_1015_to_20200119_1235.Table.1.selections.txt,20200119_1128_sel9.wav,Hardwoods,F,2/19/2000,M25,M25,Hardwoods,M,1/27/2012,M25.00,M25,1/19/2020,7274,2914,adult,juv,no,no,MomJuv,contact,20200119_1128,NA,NA,1,1,1,1,20200119_1128_sel9.wav,0,0,0,-1,0.001252473,-0.004979256,-0.002379662,-0.002674145,-0.003429654,0.002704795,-0.005986536,-0.001446883,0.003240132,0.001706111,-0.0016259,0.005440674,0.446428571,3.627232143,6.808035714,13.05803571,2.324368483,3.554576115,2.058110251,2.199149346,0.167410714,3.683035714,5.022321429,13.05803571,2.462182119,2.538701143,2.004502354,3.250860614
14,70.4951,76.02308665,20200119_1157.WAV,70.4951,RUM,5,3,M25.00,1,CCC,1,M25.0012,1,"Leaderboard says that M25.0012 stopped playing and started moving towards Cherry after this call. I didn't see, but I suspected the call was directed toward M25.0012 b/c M25.0012 was lagging (M25.0017 was with Cherry already) and M25.0012 had previously called in response to a contact call by Cherry",NA,NA,NA,20200119_1015_to_20200119_1235.Table.1.selections.txt,20200119_1157_sel14.wav,Hardwoods,F,2/19/2000,M25,M25,Hardwoods,M,1/27/2012,M25.00,M25,1/19/2020,7274,2914,adult,juv,no,no,MomJuv,contact,20200119_1157,NA,NA,1,1,1,1,20200119_1157_sel14.wav,0,0.015571939,0.01854035,0,-0.002446674,0.002233859,0.001220876,0.005230995,-0.002613276,-0.001124207,-0.001400331,-0.00147128,0.009694297,0.000562243,0.003978112,0.003784311,0.334821429,3.348214286,5.915178571,13.39285714,3.239466529,2.375104101,3.729327309,2.421578228,0.334821429,4.129464286,5.915178571,13.39285714,2.923241502,1.71996568,2.033424907,6.455175305
15,135.4873,143.736757,20200119_1157.WAV,135.4873,RUM,5,3,M25.00,1,CCC,1,M25.0012,1,"Leaderboard says that M25.0012 stopped playing and started moving towards Cherry after this call. I didn't see, but I suspected the call was directed toward M25.0012 b/c M25.0012 was lagging (M25.0017 was with Cherry) and M25.0012 had previously called in response to a contact call by Cherry. Right after this call M25.0017 started walking towards M25.00, but he was already within 10 m of her, and given how loud the call was, I doubt it was directed to M25.0017",NA,NA,NA,20200119_1015_to_20200119_1235.Table.1.selections.txt,20200119_1157_sel15.wav,Hardwoods,F,2/19/2000,M25,M25,Hardwoods,M,1/27/2012,M25.00,M25,1/19/2020,7274,2914,adult,juv,no,no,MomJuv,contact,20200119_1157,NA,NA,1,1,1,1,20200119_1157_sel15.wav,0,0,0,-1,0.001153289,-0.003144477,-0.004087424,0.000236512,-0.002804721,-0.000949403,-0.006814646,-0.001883934,0.004189398,0.002114297,-0.000862716,0.002260101,0.223214286,1.450892857,2.399553571,13.22544643,3.772631326,3.223486599,2.858340188,4.898677331,0.167410714,2.064732143,5.970982143,13.22544643,2.837212132,2.726216969,2.394919646,5.477282115
20,30.284,35.12867898,20200122_1453.WAV,30.284,RUM,NA,2,M6,1,CCC,1,M6.99,1,NA,NA,NA,NA,20200122_1439_to_20200122_1506.Table.1.selections.txt,20200122_1453_sel20.wav,M6s,F,6/30/1975,NA,M6,M6s,F,4/21/1999,M6,M6,1/22/2020,16277,7581,adult,adult,no,no,MomAdF,contact,20200122_1453,NA,NA,1,1,1,1,20200122_1453_sel20.wav,0,0.037935661,0.057095772,1,0.00223824,-0.003448176,-0.005011438,0.00189761,-0.002911706,-0.000407205,0.003010153,-0.00041822,0.002907552,-0.002559913,-0.002310454,-0.001524664,0.223214286,2.790178571,4.017857143,13.39285714,2.854575908,2.179900983,2.662609778,2.251619005,0.223214286,0.78125,4.017857143,13.39285714,2.286671412,2.085985658,2.115230105,4.192180298
21,39.976,46.09930829,20200122_1453.WAV,39.976,RUM,NA,3,M6.99,1,CAC,1,M6,1,NA,NA,NA,NA,20200122_1439_to_20200122_1506.Table.1.selections.txt,20200122_1453_sel21.wav,M6s,F,4/21/1999,M6,M6,M6s,F,6/30/1975,NA,M6,1/22/2020,7581,16277,adult,adult,no,no,AdDau,contact,20200122_1453,NA,NA,1,1,1,1,20200122_1453_sel21.wav,0,0,0,0,-0.001203348,0.002165347,-0.000383759,-0.003459141,0.000717616,9.39E-06,-0.003277908,-0.000358234,-0.002510503,0.001167956,-0.001861254,-0.001732041,0.223214286,2.455357143,5.245535714,6.808035714,2.576975214,2.973559657,2.005136396,2.250807415,0.669642857,2.455357143,3.236607143,12.5,3.001360484,2.548110586,2.582341503,2.035173469
1,132.04605,138.0417893,20200123_1109_1.wav,132.046,RUM,NA,2,M9.08,1,GWG,1,M9.96,1,"M9.96 APR M9.08, then M9.08 called and M9.96 responded. There were some other rumbles in between though",NA,NA,NA,20200123_1109.Table.1.selections.txt,20200123_1109_1_sel1.wav,M9s,F,10/10/2008,M9,M9,M9s,F,6/30/1996,M9,M9,1/23/2020,4122,8607,adult,adult,no,no,YngA2A,greeting,20200123_1109_1,NA,NA,1,1,1,1,20200123_1109_1_sel1.wav,0,0,0,0,0.000554255,0.002018831,0.000686595,0.004167836,-0.002365702,0.001611335,-0.000426659,0.003188121,-0.001820701,-0.001936648,0.002838211,-0.000993951,0.223214286,0.892857143,3.683035714,6.808035714,3.656635334,1.864293698,2.430226451,2.130287342,0.223214286,0.892857143,3.683035714,13.39285714,3.461129578,1.796935594,1.758084936,3.283832741
12,111.5937,117.6319623,20200124_1000.WAV,111.5937,RUM,5,3,M8.98,1,CCF,1,M8.88,1,"On 7/5/20 changed receiver fromOn 7/5/20 changed elicitor from M8.08 to M8.88 w/ cert=1. Originally though M8.98 might have been talking to M8.08 but on reflection it seems clear she was calling to M8.88 since M8.08 was very close to M8.98 and M8.98 called quite loudly. Also, M8.98 went to look for M8.88 (who was lagging) shortly after this call). Original comment: alt receiver=M8.88. Unclear if M8.98 is calling to M8.08 or to M8.88. The group is resting by the river but M8.88 is still lagging further up from the river. Right after the reply from M8.08, M8.98 was approached by M8.9819 and M8.9113 (both of whom were very close to M8.98 already) and they leave and walk up from the river, presumably to look for M8.88 (they were also followed by M8.9812 and M8.8812). Unsure if context is CCC (to M8.08), CCF (to M8.88), or CAD (poss discussing with M8.08 that she is about to go look for M8.88)",NA,NA,NA,20200124_0759_to_20200124_1350.Table.1.selections.txt,20200124_1000_sel12.wav,M8s,F,2/28/1998,M8,M8.88,M8s,F,6/30/1988,M8,M8.88,1/24/2020,8000,11530,adult,adult,no,no,YngA2A,contact,20200124_1000,NA,NA,1,1,1,1,20200124_1000_sel12.wav,0,0.032695685,0.040615596,0,-6.46E-05,6.72E-05,-0.000715995,-1.61E-05,-0.006171244,-0.000386251,-0.005804313,6.29E-05,0.003126191,0.000264863,0.000588358,-0.001564844,0.223214286,3.794642857,6.584821429,13.72767857,3.639332103,2.195477721,3.377107982,1.826510596,0.334821429,4.017857143,6.584821429,12.83482143,3.217843155,1.790347353,1.44865661,1.835782814
25,179.4945,185.6178083,20200124_1000.WAV,179.4945,RUM,NA,2,M8.98,0.5,CAF,1,M8.08,1,alt caller=M8.88,NA,NA,NA,20200124_0759_to_20200124_1350.Table.1.selections.txt,20200124_1000_sel25.wav,M8s,F,2/28/1998,M8,M8.88,M8s,F,11/6/2008,M8,M8.88,1/24/2020,8000,4096,adult,adult,no,no,OldA2A,contact,20200124_1000,NA,NA,0,1,1,1,20200124_1000_sel25.wav,0,0,0,0,0.001724998,0.003535322,0.002666289,0.000144983,-0.002246419,0.005130162,2.37E-05,0.001825747,0.002413286,0.00119747,-0.001069428,-0.003090098,0.223214286,2.120535714,4.352678571,9.598214286,4.099136385,3.022275315,2.645126217,2.052951042,0.223214286,3.125,10.82589286,12.83482143,2.659876633,2.400236035,2.51941325,2.932599043
80,168.9152,173.3801123,20200124_1124.WAV,168.9152,RUM,11.8,2,M8.08,1,CAC,1,M8.8800,1,NA,NA,NA,NA,20200124_0759_to_20200124_1350.Table.1.selections.txt,20200124_1124_sel80.wav,M8s,F,11/6/2008,M8,M8.88,M8s,F,3/21/2000,M8.88,M8.88,1/24/2020,4096,7248,adult,adult,no,no,YngA2A,contact,20200124_1124,NA,NA,1,1,1,1,20200124_1124_sel80.wav,0,0.034445206,0.049258408,1,-0.001600608,-0.006114138,0.004052244,0.00133644,-0.004424124,0.003615497,0.005252913,0.004488873,0.008081465,0.00278178,-0.003169747,0.007966249,0.669642857,2.678571429,7.8125,12.27678571,3.704634248,1.754656013,2.571233358,1.840923204,0.669642857,2.678571429,9.821428571,12.27678571,2.760432611,1.419956103,1.517439216,3.270317592
122,636.6033,642.7691313,20200124_1314.WAV,636.6033,RUM,20,3,M8.08,1,CCF,1,M8.98,1,"M8.08 is resting together with M8.9102, M8.910217, M8.910213, M8.9113, M1.8800, M1.880017. Just as M8.08 calls, M8.98 appears ~60-70m away, walking toward M8.08, and M8.08 and M8.9815 start walking toward M8.98. M8.98 is accompanied by M8.03, M8.0314, M8.8812, M8.9812, and M8.9819. But I'm sure that the call was directed toward M8.98 b/c (a) M8.08 was with M8.9815. (b) M8.03 stayed back and didn't greet M8.08 but M8.08 did greet with M8.98. Unclear if this call is a CCF or GJJ.",NA,NA,NA,20200124_0759_to_20200124_1350.Table.1.selections.txt,20200124_1314_sel122.wav,M8s,F,11/6/2008,M8,M8.88,M8s,F,2/28/1998,M8,M8.88,1/24/2020,4096,8000,adult,adult,no,no,YngA2A,contact,20200124_1314,NA,NA,1,1,1,1,20200124_1314_sel122.wav,0,0,0,0,0.001499091,0.002468709,0.000990263,0.002214728,-0.006203104,-0.002220611,0.001673087,-0.007060088,0.000220762,0.007861255,-0.003019282,-0.000551244,0.223214286,1.004464286,2.455357143,4.6875,3.618836387,1.760043823,3.414846981,1.563022086,0.669642857,2.008928571,4.017857143,12.94642857,2.746199532,2.251681566,1.584752242,1.707447996
133,730.6558,736.6940623,20200124_1314.WAV,730.6558,RUM,4,3,M1.8800,1,COO,1,M1.880017,1,M1.80017 is suckling from M1.8800,NA,NA,NA,20200124_0759_to_20200124_1350.Table.1.selections.txt,20200124_1314_sel133.wav,M8s,F,10/28/1999,M1.88,M8.88,M8s,F,9/25/2017,M1.8800,M8.88,1/24/2020,7393,851,adult,juv,no,no,MomJuv,care,20200124_1314,NA,NA,1,1,1,1,20200124_1314_sel133.wav,0,0,0,0,-0.003601797,-0.002151397,-0.001040557,-0.00103669,0.002808571,-0.007186905,0.003750182,0.003304181,0.001696183,0.006711216,-0.003587759,-0.005612825,0.334821429,1.450892857,4.464285714,13.28125,2.842524184,2.777279689,2.489663237,5.652447029,0.669642857,1.450892857,2.678571429,13.28125,2.899077265,2.081269084,1.980097524,11.87817172
137,752.5551,758.5508394,20200124_1314.WAV,752.5551,RUM,4,3,M1.8800,1,COO,1,M1.880017,1,M1.880017 SUK from M1.8800,NA,NA,NA,20200124_0759_to_20200124_1350.Table.1.selections.txt,20200124_1314_sel137.wav,M8s,F,10/28/1999,M1.88,M8.88,M8s,F,9/25/2017,M1.8800,M8.88,1/24/2020,7393,851,adult,juv,no,no,MomJuv,care,20200124_1314,NA,NA,1,1,1,1,20200124_1314_sel137.wav,0,0,0,0,-0.001582862,-0.003617193,-0.003728538,-0.000617099,0.001099808,-0.006853041,0.002481092,0.004178214,0.002538516,0.0004192,0.000936739,-0.00214381,0.223214286,2.566964286,4.017857143,13.16964286,3.483957449,2.455095251,3.314680162,4.185012186,0.334821429,4.910714286,6.473214286,13.16964286,3.148056828,1.974270357,1.688780081,8.191237459
138,763.6111,770.202161,20200124_1314.WAV,763.6111,RUM,4,3,M1.8800,1,COO,1,M1.880017,1,M1.880017 SUK from M1.8800,NA,NA,NA,20200124_0759_to_20200124_1350.Table.1.selections.txt,20200124_1314_sel138.wav,M8s,F,10/28/1999,M1.88,M8.88,M8s,F,9/25/2017,M1.8800,M8.88,1/24/2020,7393,851,adult,juv,no,no,MomJuv,care,20200124_1314,NA,NA,1,1,1,1,20200124_1314_sel138.wav,0,0,0,-1,-0.001463217,-0.003519218,-0.002133167,-0.000935468,0.003435089,-0.0036372,0.000749098,0.004897426,0.001963026,0.000158766,0.000150227,-0.000908346,0.223214286,1.339285714,3.125,12.83482143,3.198513837,2.267388754,2.519436486,4.754899208,0.223214286,3.125,4.129464286,12.83482143,2.523250844,2.697910134,2.578328274,6.994161232
139,785.634,792.4317286,20200124_1314.WAV,785.634,RUM,4,3,M1.8800,1,COO,1,M1.880017,1,M1.880017 SUK from M1.8800,NA,NA,NA,20200124_0759_to_20200124_1350.Table.1.selections.txt,20200124_1314_sel139.wav,M8s,F,10/28/1999,M1.88,M8.88,M8s,F,9/25/2017,M1.8800,M8.88,1/24/2020,7393,851,adult,juv,no,no,MomJuv,care,20200124_1314,NA,NA,1,1,1,1,20200124_1314_sel139.wav,0,0,0,-1,-0.000743409,-0.003666891,-0.001804994,-8.12E-05,0.003163214,-0.002409777,0.001857598,0.003611514,-0.000266755,0.001289082,0.00087816,-0.001233957,0.669642857,6.194196429,7.589285714,13.16964286,2.646869644,3.213644746,4.715478541,2.628278112,0.669642857,4.408482143,7.589285714,13.16964286,2.233382668,2.016866709,3.316597254,3.537114379
141,801.5374,807.6181853,20200124_1314.WAV,801.5374,RUM,3,2,M1.8800,1,COO,1,M1.880017,1,M1.880017 SUK from M1.8800,NA,NA,NA,20200124_0759_to_20200124_1350.Table.1.selections.txt,20200124_1314_sel141.wav,M8s,F,10/28/1999,M1.88,M8.88,M8s,F,9/25/2017,M1.8800,M8.88,1/24/2020,7393,851,adult,juv,no,no,MomJuv,care,20200124_1314,NA,NA,1,1,1,1,20200124_1314_sel141.wav,0,0,0,-1,-0.000795138,-0.004296314,-0.002018956,-0.001181109,0.004221477,-0.002018022,-0.000323139,0.00595739,0.001146846,0.002065424,0.000762183,-0.004017312,0.669642857,1.227678571,5.022321429,12.72321429,2.605351564,2.466061294,2.277302966,3.135996696,0.223214286,6.361607143,7.8125,12.72321429,2.628151674,2.593881622,3.081878338,5.797594859
1,112.785,116.3378981,20200127_0835.WAV,112.785,RUM,18,2,R22.8904,1,GWG,1,R24,1,Quality is b/t 2 and 3. R24 APR R22.8904 and R22.89 from very close by (she was already pretty close and just moved closer),NA,NA,NA,20200127_0823_to_20200127_1059.Table.1.selections.txt,20200127_0835_sel1.wav,Artists,F,4/14/2004,R22.89,R23,Artists,F,6/30/1980,NA,R23,1/27/2020,5766,14455,adult,adult,no,no,YngA2A,greeting,20200127_0835,NA,NA,1,1,1,1,20200127_0835_sel1.wav,0,0,0,0,-0.001374219,0.001748726,-0.001084266,0.000665027,-0.002866189,-0.00095538,-0.002252051,-0.004031871,-0.005318036,0.000941302,-0.006758989,-0.001273184,1.116071429,2.901785714,4.6875,12.5,2.691297425,2.617794537,2.785664524,3.301946265,0.446428571,1.116071429,4.6875,12.5,2.863802698,1.431266997,1.843009707,6.62715859
49,1602.597,1608.464559,20200128_1248.WAV,1602.597,RUM,10,3,M9,1,CCF,1,M9.9612,1,"M9s resting on Samburu side of river, Anastasia's group has crossed to Buffalo and M9.9612 crossed with them. I think that M9 and M9.96 are contact calling to M9.9612. A while later, M9.9612 crosses back over and rejoins M9s, and then they start moving away from the river after a greeting ceremony; originally I put down cert=0 for caller but a few days later I asked Leaderboard and he confirmed that M9 called first and then M9.96. I changed cert to 1 on 7/5/20.",NA,NA,NA,20200128_1012_to_20200128_1321.Table.1.selections.txt,20200128_1248_sel49.wav,M9s,F,6/30/1971,NA,M9,M9s,F,4/19/2012,M9.96,M9,1/28/2020,17744,2840,adult,juv,no,no,A2J,contact,20200128_1248,NA,NA,1,1,1,1,20200128_1248_sel49.wav,0,0,0,-1,0.002527637,0.000521035,0.001338672,0.004993343,0.002317976,-0.002948187,0.00213332,-0.002197554,0.002563543,0.001453763,-0.003416138,-0.0028011,0.223214286,2.008928571,3.459821429,8.370535714,3.510386703,3.807878985,3.348161909,2.057589276,0.669642857,3.013392857,7.477678571,13.16964286,2.6841611,1.823573855,1.69813112,2.270437351
50,1608.3004,1613.610423,20200128_1248.WAV,1608.3004,RUM,7,3,M9.96,1,CCF,1,M9.9612,1,"M9s resting on Samburu side of river, Anastasia's group has crossed to Buffalo and M9.9612 crossed with them. I think that M9 and M9.96 are contact calling to M9.9612. A while later, M9.9612 crosses back over and rejoins M9s, and then they start moving away from the river after a greeting ceremony; originally I put down cert=0 for caller but a few days later I asked Leaderboard and he confirmed that M9 called first and then M9.96. I changed cert to 1 on 7/5/20.",NA,NA,NA,20200128_1012_to_20200128_1321.Table.1.selections.txt,20200128_1248_sel50.wav,M9s,F,6/30/1996,M9,M9,M9s,F,4/19/2012,M9.96,M9,1/28/2020,8612,2840,adult,juv,no,no,MomJuv,contact,20200128_1248,NA,NA,1,1,1,1,20200128_1248_sel50.wav,0,0,0,0,-7.94E-06,0.005741794,0.00367254,0.004478737,-0.000858609,0.001904083,0.003691223,-0.006017705,0.006106774,-0.006109796,-0.009143216,-0.00162541,0.223214286,2.34375,4.6875,7.03125,3.220343718,1.973037303,1.882603976,2.266160691,0.558035714,2.901785714,4.799107143,7.03125,2.685431684,1.659111702,2.709376502,2.070005946
